,UDI,Rotational speed [rpm],Torque [Nm],Tool wear [min],Normalized_air_temp,Normalized_process_temp,Power [W],Product Type_H,Product Type_L,Product Type_M,Machine Failure
273,276,1401,54.7,67,297.9953292870326,298.6483023885992,8025.160239100001,0.0,1.0,0.0,0
274,277,1750,26.6,70,297.9953292870326,298.5809048731221,4874.700483333333,0.0,0.0,1.0,0
275,278,1479,50.7,75,297.9953292870326,298.6483023885992,7852.435620900001,1.0,0.0,0.0,0
276,279,1620,29.4,78,297.9953292870326,298.6483023885992,4987.588284,0.0,0.0,1.0,0
277,280,1819,23.4,80,297.9953292870326,298.7156999040762,4457.350723799999,0.0,1.0,0.0,0
278,281,1456,43.7,83,298.0953163545595,298.7156999040762,6663.0191749333335,0.0,0.0,1.0,0
279,282,1626,36.5,85,298.0953163545595,298.6483023885992,6215.0074970000005,0.0,1.0,0.0,0
280,283,1390,49.8,88,298.0953163545595,298.7156999040762,7248.904765999999,0.0,0.0,1.0,0
281,284,1469,43.0,90,298.1953034220864,298.7830974195532,6614.827184333333,0.0,1.0,0.0,0
282,285,2051,19.2,92,298.1953034220864,298.8504949350302,4123.776697599999,0.0,1.0,0.0,0
283,286,1568,36.0,94,298.1953034220864,298.8504949350302,5911.215744,0.0,1.0,0.0,0
284,287,1589,33.2,96,298.1953034220864,298.8504949350302,5524.465071066667,0.0,1.0,0.0,0
285,288,1805,31.6,98,298.1953034220864,298.8504949350302,5973.000347333334,0.0,1.0,0.0,0
286,289,1385,42.2,103,298.1953034220864,298.9178924505072,6120.550357666666,1.0,0.0,0.0,0
287,290,1436,46.7,105,298.0953163545595,298.9178924505072,7022.626510266668,0.0,1.0,0.0,0
288,291,1438,45.6,107,298.0953163545595,298.9178924505072,6866.761758400001,0.0,1.0,0.0,0
289,292,1473,42.6,109,297.9953292870326,298.8504949350302,6571.138139400001,0.0,1.0,0.0,0
290,293,1335,40.2,111,298.0953163545595,298.9178924505072,5619.990351,0.0,1.0,0.0,1
291,294,1392,44.8,116,298.0953163545595,298.98528996598424,6530.4859648,1.0,0.0,0.0,0
292,295,1372,51.1,119,298.0953163545595,298.98528996598424,7341.8120542666675,0.0,0.0,1.0,1
293,296,1716,30.7,122,298.0953163545595,299.05268748146125,5516.7577036,0.0,0.0,1.0,0
294,297,1395,46.2,124,297.9953292870326,298.98528996598424,6749.077797,0.0,1.0,0.0,0
295,298,1713,25.3,126,297.9953292870326,298.98528996598424,4538.4351617,0.0,1.0,0.0,0
296,300,1567,35.6,134,297.79535515197875,298.8504949350302,5841.807548933332,0.0,0.0,1.0,0
297,301,1622,38.3,136,297.79535515197875,298.9178924505072,6505.457964466666,0.0,1.0,0.0,0
298,302,1740,27.1,138,297.6953680844518,298.9178924505072,4937.951161999999,0.0,1.0,0.0,0
299,303,1512,35.1,143,297.79535515197875,298.9178924505072,5557.5983736,1.0,0.0,0.0,0
300,304,1479,43.5,146,297.79535515197875,298.9178924505072,6737.296834500001,0.0,0.0,1.0,0
301,305,1737,27.5,148,297.79535515197875,298.9178924505072,5002.196677499999,0.0,1.0,0.0,0
302,307,1374,47.1,152,297.79535515197875,298.9178924505072,6776.975116199999,0.0,1.0,0.0,1
303,308,1579,36.6,155,297.79535515197875,298.9178924505072,6051.8961442,0.0,0.0,1.0,0
304,309,1305,47.2,157,297.8953422195056,298.98528996598424,6450.312588000001,0.0,1.0,0.0,1
305,310,1449,40.8,160,297.8953422195056,298.98528996598424,6190.942917599999,0.0,0.0,1.0,0
306,311,1526,41.8,165,297.9953292870326,299.05268748146125,6679.732433733332,1.0,0.0,0.0,0
307,312,1453,44.1,168,297.9953292870326,299.05268748146125,6710.1534969,0.0,0.0,1.0,0
308,313,1468,36.0,170,297.8953422195056,299.05268748146125,5534.224944,0.0,1.0,0.0,0
309,314,1313,50.8,172,297.9953292870326,299.05268748146125,6984.8436545333325,0.0,1.0,0.0,1
310,315,1300,53.0,175,297.8953422195056,298.98528996598424,7215.185033333334,0.0,0.0,1.0,1
311,316,1646,40.6,177,297.8953422195056,298.9178924505072,6998.163996133334,0.0,1.0,0.0,0
312,317,1714,33.2,179,297.79535515197875,298.9178924505072,5959.051687733334,0.0,1.0,0.0,0
313,318,1685,28.4,181,297.79535515197875,298.9178924505072,5011.254928666665,0.0,1.0,0.0,0
314,319,1512,39.9,183,297.79535515197875,298.9178924505072,6317.611826399999,0.0,1.0,0.0,0
315,320,1612,32.1,185,297.79535515197875,298.9178924505072,5418.740095600001,0.0,1.0,0.0,0
316,321,1550,38.2,190,297.79535515197875,298.9178924505072,6200.451463333334,1.0,0.0,0.0,0
317,322,1518,32.5,192,297.79535515197875,298.9178924505072,5166.344755,0.0,1.0,0.0,0
318,323,1448,40.0,194,297.79535515197875,298.98528996598424,6065.363093333333,0.0,1.0,0.0,0
319,324,1561,46.3,196,297.79535515197875,298.98528996598424,7568.540604566666,0.0,1.0,0.0,0
320,325,1488,41.9,199,297.79535515197875,298.98528996598424,6528.9780016,0.0,0.0,1.0,0
321,326,1699,27.8,201,297.79535515197875,298.98528996598424,4946.140239933334,0.0,1.0,0.0,1
322,327,1501,41.4,203,297.6953680844518,298.98528996598424,6507.4266942,0.0,1.0,0.0,1
323,328,1373,56.7,205,297.6953680844518,298.98528996598424,8152.331802299998,0.0,1.0,0.0,1
324,329,1703,31.4,210,297.59538101692493,298.9178924505072,5599.800399266666,1.0,0.0,0.0,1
325,330,1720,29.9,215,297.6953680844518,298.98528996598424,5385.523017333332,1.0,0.0,0.0,1
326,331,1398,41.9,218,297.59538101692493,298.9178924505072,6134.0801386,0.0,0.0,1.0,1
327,332,1391,51.9,221,297.59538101692493,298.9178924505072,7560.016423699999,0.0,0.0,1.0,1
328,333,1538,40.2,3,297.59538101692493,298.8504949350302,6474.5656628,0.0,0.0,1.0,0
329,334,1647,31.3,5,297.495393949398,298.7830974195532,5398.4140083,0.0,1.0,0.0,0
330,335,1469,44.8,8,297.495393949398,298.7156999040762,6891.726926933333,0.0,0.0,1.0,0
331,336,1749,25.9,10,297.39540688187105,298.7156999040762,4743.706652299999,0.0,1.0,0.0,0
332,337,1995,20.5,13,297.59538101692493,298.7830974195532,4282.772567499999,0.0,0.0,1.0,0
333,338,1742,27.7,15,297.59538101692493,298.8504949350302,5053.079963533333,0.0,1.0,0.0,0
334,339,1563,38.2,17,297.495393949398,298.7830974195532,6252.4552498,0.0,1.0,0.0,0
335,340,1713,32.2,20,297.495393949398,298.7830974195532,5776.1902058000005,0.0,0.0,1.0,0
336,341,1474,39.4,22,297.39540688187105,298.7156999040762,6081.6574734666665,0.0,1.0,0.0,0
337,342,1530,32.6,25,297.39540688187105,298.7830974195532,5223.207534,0.0,0.0,1.0,0
338,343,1471,46.5,27,297.39540688187105,298.7830974195532,7162.982279499999,0.0,1.0,0.0,0
339,344,1388,48.6,29,297.495393949398,298.8504949350302,7064.0536104,0.0,1.0,0.0,0
340,346,1585,32.9,34,297.495393949398,298.8504949350302,5460.764097833333,0.0,1.0,0.0,0
341,347,1459,45.2,37,297.495393949398,298.8504949350302,6905.926913733335,0.0,0.0,1.0,0
342,348,1544,40.8,39,297.495393949398,298.8504949350302,6596.836345599999,0.0,1.0,0.0,0
343,349,1617,31.7,41,297.59538101692493,298.8504949350302,5367.8149217,0.0,1.0,0.0,0
344,350,1595,34.3,43,297.59538101692493,298.8504949350302,5729.055883833333,0.0,1.0,0.0,0
345,351,1400,44.3,48,297.59538101692493,298.8504949350302,6494.713726666666,1.0,0.0,0.0,0
346,352,1611,31.0,51,297.59538101692493,298.9178924505072,5229.804873,0.0,0.0,1.0,0
347,353,1507,46.0,54,297.59538101692493,298.9178924505072,7259.376732666667,0.0,0.0,1.0,0
348,354,1674,30.0,59,297.495393949398,298.8504949350302,5259.021659999999,1.0,0.0,0.0,0
349,355,1658,34.3,61,297.59538101692493,298.8504949350302,5955.344611533334,0.0,1.0,0.0,0
350,356,1623,36.9,63,297.59538101692493,298.8504949350302,6271.524701099999,0.0,1.0,0.0,0
351,357,1398,48.9,66,297.59538101692493,298.9178924505072,7158.8667966,0.0,0.0,1.0,0
352,358,1517,34.2,68,297.59538101692493,298.9178924505072,5433.002914199999,0.0,1.0,0.0,0
353,359,1467,36.7,71,297.59538101692493,298.8504949350302,5637.991661700001,0.0,0.0,1.0,0
354,360,1567,34.6,74,297.59538101692493,298.8504949350302,5677.711831266666,0.0,0.0,1.0,0
355,361,1521,38.2,77,297.495393949398,298.8504949350302,6084.443016599999,0.0,0.0,1.0,0
356,362,1596,36.8,79,297.495393949398,298.8504949350302,6150.479238399999,0.0,1.0,0.0,0
357,363,1640,30.9,84,297.59538101692493,298.8504949350302,5306.773827999999,1.0,0.0,0.0,0
358,364,1438,47.8,86,297.59538101692493,298.8504949350302,7198.052895866666,0.0,1.0,0.0,0
359,365,1407,55.2,88,297.59538101692493,298.9178924505072,8133.199519200001,0.0,1.0,0.0,0
360,366,1353,57.5,90,297.59538101692493,298.9178924505072,8146.928267499999,0.0,1.0,0.0,1
361,367,1552,40.9,93,297.59538101692493,298.98528996598424,6647.269337066666,0.0,0.0,1.0,0
362,368,1569,38.3,96,297.59538101692493,298.9178924505072,6292.887513099999,0.0,0.0,1.0,0
363,369,1489,39.5,98,297.495393949398,298.9178924505072,6159.139554833333,0.0,1.0,0.0,0
364,370,1587,36.1,103,297.495393949398,298.9178924505072,5999.463007099999,1.0,0.0,0.0,0
365,371,1622,37.2,106,297.495393949398,298.8504949350302,6318.6171352,0.0,0.0,1.0,0
366,372,1604,38.1,108,297.495393949398,298.9178924505072,6399.670157199999,0.0,1.0,0.0,0
367,373,1405,51.7,111,297.39540688187105,298.8504949350302,7606.679507166666,0.0,0.0,1.0,0
368,374,1412,42.0,113,297.39540688187105,298.8504949350302,6210.295112,0.0,1.0,0.0,0
369,375,1431,43.0,115,297.39540688187105,298.8504949350302,6443.715248999999,0.0,1.0,0.0,0
370,376,1533,37.4,117,297.39540688187105,298.7830974195532,6004.018312599999,0.0,1.0,0.0,0
371,377,1401,51.9,120,297.39540688187105,298.7830974195532,7614.3659307,0.0,0.0,1.0,0
372,378,1424,53.9,123,297.39540688187105,298.7830974195532,8037.611407466666,0.0,0.0,1.0,0
373,379,1754,29.4,125,297.29541981434414,298.7830974195532,5400.1418828,0.0,1.0,0.0,0
374,380,1754,26.8,127,297.29541981434414,298.7830974195532,4922.578314933333,0.0,1.0,0.0,0
375,382,1546,40.4,131,297.495393949398,298.98528996598424,6540.622828533333,0.0,1.0,0.0,0
376,383,1335,48.0,133,297.495393949398,298.98528996598424,6710.436240000001,0.0,1.0,0.0,1
377,384,1842,27.0,136,297.495393949398,299.05268748146125,5208.127901999999,0.0,0.0,1.0,0
378,385,1712,26.8,138,297.495393949398,298.98528996598424,4804.705858133333,0.0,1.0,0.0,0
379,386,1414,45.4,141,297.59538101692493,299.05268748146125,6722.541833466666,0.0,0.0,1.0,0
380,387,1319,50.9,143,297.59538101692493,299.12008499693826,7030.574732966666,0.0,1.0,0.0,1
381,388,1249,60.4,145,297.6953680844518,299.12008499693826,7900.009765466666,0.0,1.0,0.0,1
382,389,1455,48.2,147,297.59538101692493,299.12008499693826,7344.094943,0.0,1.0,0.0,0
383,390,1408,54.8,150,297.59538101692493,299.12008499693826,8080.001928533333,0.0,0.0,1.0,0
384,391,1460,46.7,152,297.59538101692493,299.12008499693826,7139.996312666666,0.0,1.0,0.0,0
385,392,1491,38.1,154,297.59538101692493,299.05268748146125,5948.820576299999,0.0,1.0,0.0,0
386,393,1490,43.4,157,297.59538101692493,298.98528996598424,6771.801964666667,0.0,0.0,1.0,0
387,394,1350,52.2,160,297.495393949398,298.9178924505072,7379.59491,0.0,0.0,1.0,1
388,395,1528,39.9,162,297.495393949398,298.9178924505072,6384.4648616,0.0,1.0,0.0,0
389,396,1571,37.7,164,297.39540688187105,298.8504949350302,6202.200281766667,0.0,1.0,0.0,0
390,397,1490,42.6,166,297.39540688187105,298.8504949350302,6646.976122000001,0.0,1.0,0.0,0
391,398,1774,28.9,169,297.39540688187105,298.8504949350302,5368.830702466666,0.0,0.0,1.0,0
392,399,1502,43.6,174,297.39540688187105,298.8504949350302,6857.797754933334,1.0,0.0,0.0,0
393,400,1392,49.7,176,297.39540688187105,298.9178924505072,7244.757867200001,0.0,1.0,0.0,0
394,402,1722,30.4,180,297.495393949398,298.98528996598424,5481.9488864,0.0,1.0,0.0,0
395,403,1678,32.3,182,297.39540688187105,299.05268748146125,5675.743101533333,0.0,1.0,0.0,0
396,404,1273,59.8,184,297.29541981434414,299.05268748146125,7971.826512866665,0.0,1.0,0.0,1
397,405,1297,45.9,186,297.29541981434414,299.05268748146125,6234.202611899999,0.0,1.0,0.0,1
398,406,1350,57.6,188,297.29541981434414,298.98528996598424,8143.001279999999,0.0,1.0,0.0,1
399,407,1439,51.9,190,297.39540688187105,299.05268748146125,7820.894057300001,0.0,1.0,0.0,0
400,408,1600,42.1,193,297.39540688187105,298.98528996598424,7053.916746666667,0.0,0.0,1.0,0
401,409,1434,44.4,196,297.39540688187105,299.05268748146125,6667.4592888,0.0,0.0,1.0,0
402,410,1459,41.3,198,297.39540688187105,299.05268748146125,6310.061538433333,0.0,1.0,0.0,0
403,411,1472,44.9,201,297.495393949398,299.05268748146125,6921.215985066666,0.0,0.0,1.0,1
404,412,1429,44.3,203,297.495393949398,299.12008499693826,6629.247082433333,0.0,1.0,0.0,1
405,413,1388,48.2,205,297.495393949398,299.05268748146125,7005.913251466667,0.0,1.0,0.0,1
406,414,1573,34.5,207,297.39540688187105,298.9178924505072,5682.979230499999,0.0,1.0,0.0,1
407,415,1588,32.5,209,297.39540688187105,298.9178924505072,5404.581996666666,0.0,1.0,0.0,1
408,416,1511,42.8,211,297.495393949398,298.9178924505072,6772.304619066666,0.0,1.0,0.0,1
409,417,1495,37.8,213,297.39540688187105,298.98528996598424,5917.813083,0.0,1.0,0.0,1
410,418,1394,50.1,215,297.39540688187105,298.9178924505072,7313.558688199999,0.0,1.0,0.0,1
411,420,1501,38.2,5,297.29541981434414,298.8504949350302,6004.437191266667,0.0,0.0,1.0,0
412,421,1301,39.6,8,297.29541981434414,298.8504949350302,5395.1153388,0.0,0.0,1.0,1
413,422,1657,31.1,11,297.29541981434414,298.8504949350302,5396.487166433333,0.0,0.0,1.0,0
414,423,1333,55.2,13,297.29541981434414,298.8504949350302,7705.4406248,0.0,1.0,0.0,1
415,424,1484,43.9,15,297.29541981434414,298.8504949350302,6822.234956133333,0.0,1.0,0.0,0
416,425,1430,45.7,17,297.29541981434414,298.9178924505072,6843.5349363333335,0.0,1.0,0.0,0
417,426,1665,28.9,20,297.29541981434414,298.9178924505072,5038.953280499999,0.0,0.0,1.0,0
418,427,1501,44.9,22,297.39540688187105,298.98528996598424,7057.571463033332,0.0,1.0,0.0,0
419,428,1496,42.2,25,297.495393949398,298.98528996598424,6611.078220266667,0.0,0.0,1.0,0
420,429,1595,36.9,28,297.59538101692493,299.05268748146125,6163.328341499999,0.0,0.0,1.0,0
421,430,1208,62.3,30,297.495393949398,299.05268748146125,7881.034561866666,0.0,1.0,0.0,1
422,431,1596,37.1,32,297.495393949398,299.05268748146125,6200.6190148000005,0.0,1.0,0.0,0
423,432,1446,41.9,34,297.495393949398,298.98528996598424,6344.692332199999,0.0,1.0,0.0,0
424,433,1466,39.7,37,297.59538101692493,298.98528996598424,6094.7055439333335,0.0,0.0,1.0,0
425,434,1848,23.7,40,297.59538101692493,298.98528996598424,4586.4700728,0.0,0.0,1.0,0
426,435,1484,44.7,43,297.495393949398,298.98528996598424,6946.558144400001,0.0,0.0,1.0,0
427,436,1493,41.2,45,297.39540688187105,298.8504949350302,6441.474248133334,0.0,1.0,0.0,0
428,437,1504,36.3,47,297.29541981434414,298.8504949350302,5717.1911456,0.0,1.0,0.0,0
429,438,1538,38.5,49,297.29541981434414,298.8504949350302,6200.765622333332,0.0,1.0,0.0,0
430,439,1341,52.2,51,297.39540688187105,298.9178924505072,7330.3976106,0.0,1.0,0.0,1
431,440,1535,34.6,54,297.39540688187105,298.8504949350302,5561.766216333333,0.0,0.0,1.0,0
432,441,1389,39.2,56,297.39540688187105,298.98528996598424,5701.8601864,0.0,1.0,0.0,0
433,442,1393,46.6,61,297.495393949398,298.98528996598424,6797.7514980666665,1.0,0.0,0.0,0
434,443,1399,61.5,63,297.39540688187105,298.98528996598424,9009.923040499998,0.0,1.0,0.0,1
435,444,1469,45.1,68,297.39540688187105,298.98528996598424,6937.876884033333,1.0,0.0,0.0,0
436,445,1582,37.2,70,297.39540688187105,298.9178924505072,6162.7942712,0.0,1.0,0.0,0
437,446,1793,26.7,72,297.495393949398,299.05268748146125,5013.2550743,0.0,1.0,0.0,0
438,447,1452,39.0,74,297.495393949398,299.05268748146125,5930.065284,0.0,1.0,0.0,0
439,448,1376,59.9,77,297.59538101692493,299.12008499693826,8631.246253866666,0.0,0.0,1.0,1
440,449,1552,44.9,79,297.495393949398,299.05268748146125,7297.369027733332,0.0,1.0,0.0,0
441,450,1622,37.9,81,297.59538101692493,299.12008499693826,6437.515844733333,0.0,1.0,0.0,0
442,451,1419,41.7,84,297.59538101692493,299.12008499693826,6196.503531899999,0.0,0.0,1.0,0
443,452,1440,46.1,89,297.495393949398,299.05268748146125,6951.710351999999,1.0,0.0,0.0,0
444,453,1643,31.0,92,297.39540688187105,299.05268748146125,5333.686782333333,0.0,0.0,1.0,0
445,454,1510,36.2,94,297.39540688187105,299.12008499693826,5724.186419333334,0.0,1.0,0.0,0
446,455,1468,46.6,96,297.39540688187105,299.12008499693826,7163.746733066666,0.0,1.0,0.0,0
447,456,1429,57.4,98,297.39540688187105,299.12008499693826,8589.588770466667,0.0,1.0,0.0,0
448,457,1478,47.6,103,297.29541981434414,299.12008499693826,7367.321765066667,1.0,0.0,0.0,0
449,458,1276,53.6,105,297.39540688187105,299.05268748146125,7162.154994133332,0.0,1.0,0.0,1
450,459,1486,42.6,107,297.29541981434414,299.05268748146125,6629.131890799999,0.0,1.0,0.0,0
451,460,1476,42.3,109,297.39540688187105,299.05268748146125,6538.1514444,0.0,1.0,0.0,0
452,461,1431,42.0,114,297.29541981434414,299.05268748146125,6293.861405999999,1.0,0.0,0.0,0
453,462,1402,40.2,116,297.39540688187105,299.12008499693826,5902.0423012,0.0,1.0,0.0,0
454,463,1433,43.4,118,297.39540688187105,299.12008499693826,6512.746453266667,0.0,1.0,0.0,0
455,465,1511,35.7,122,297.29541981434414,299.05268748146125,5648.8615631,0.0,1.0,0.0,0
456,466,1456,42.9,125,297.29541981434414,299.05268748146125,6541.0417072,0.0,0.0,1.0,0
457,467,1550,41.5,127,297.19543274681723,298.98528996598424,6736.092558333334,0.0,1.0,0.0,0
458,469,1619,31.6,131,297.29541981434414,299.12008499693826,5357.500034533333,0.0,1.0,0.0,0
459,470,1586,32.7,134,297.29541981434414,299.1874825124153,5430.992296600001,0.0,0.0,1.0,0
460,471,1499,44.2,139,297.29541981434414,299.1874825124153,6938.285290733335,1.0,0.0,0.0,0
461,472,1419,42.4,144,297.29541981434414,299.1874825124153,6300.521576799999,1.0,0.0,0.0,0
462,473,1497,41.8,147,297.39540688187105,299.3222775433693,6552.791253799998,0.0,0.0,1.0,0
463,474,1520,37.0,150,297.39540688187105,299.3222775433693,5889.434053333333,0.0,0.0,1.0,0
464,475,1478,49.8,152,297.39540688187105,299.3896750588464,7707.8282332,0.0,1.0,0.0,0
465,476,1380,41.1,154,297.39540688187105,299.3896750588464,5939.490054,0.0,1.0,0.0,0
466,477,1570,37.9,156,297.39540688187105,299.3222775433693,6231.134325666666,0.0,1.0,0.0,0
467,478,1468,41.4,161,297.39540688187105,299.3222775433693,6364.358685599999,1.0,0.0,0.0,0
468,479,1833,22.6,163,297.39540688187105,299.3222775433693,4338.0959674,0.0,1.0,0.0,0
469,480,1323,57.3,166,297.39540688187105,299.2548800278923,7938.578018699999,0.0,0.0,1.0,1
470,481,1583,32.0,168,297.39540688187105,299.3222775433693,5304.679434666667,0.0,1.0,0.0,0
471,482,1556,39.5,171,297.29541981434414,299.3222775433693,6436.280152666667,0.0,0.0,1.0,0
472,483,1548,37.4,173,297.29541981434414,299.3222775433693,6062.766045599999,0.0,1.0,0.0,0
473,484,1324,56.9,175,297.39540688187105,299.3222775433693,7889.118920133332,0.0,1.0,0.0,1
474,485,1568,33.7,177,297.39540688187105,299.3222775433693,5533.554738133334,0.0,1.0,0.0,0
475,486,1685,30.7,180,297.39540688187105,299.3222775433693,5417.095996833333,0.0,0.0,1.0,0
476,487,1582,35.9,183,297.39540688187105,299.3896750588464,5947.427804733333,0.0,0.0,1.0,0
477,488,1463,35.0,186,297.39540688187105,299.3896750588464,5362.170531666667,0.0,0.0,1.0,0
478,489,1584,42.8,188,297.39540688187105,299.4570725743233,7099.490745599999,0.0,1.0,0.0,0
479,490,1347,55.8,191,297.495393949398,299.4570725743233,7871.002417799999,0.0,0.0,1.0,1
480,491,1459,37.9,193,297.39540688187105,299.4570725743233,5790.589159966668,0.0,1.0,0.0,0
481,492,1420,45.6,195,297.39540688187105,299.4570725743233,6780.807855999999,0.0,1.0,0.0,0
482,493,1404,43.5,197,297.495393949398,299.5244700898004,6395.648921999999,0.0,1.0,0.0,0
483,494,1470,38.8,199,297.495393949398,299.5244700898004,5972.790907999999,0.0,1.0,0.0,0
484,495,1326,49.8,201,297.59538101692493,299.59186760527734,6915.1422444,0.0,1.0,0.0,1
485,496,1459,49.7,206,297.495393949398,299.5244700898004,7593.463885233335,1.0,0.0,0.0,1
486,497,1530,40.0,209,297.495393949398,299.4570725743233,6408.8436,0.0,0.0,1.0,1
487,498,1505,39.2,211,297.39540688187105,299.3222775433693,6178.041454666668,0.0,1.0,0.0,1
488,499,1611,30.2,213,297.495393949398,299.3896750588464,5094.8421666,0.0,1.0,0.0,1
489,500,1515,35.1,215,297.495393949398,299.3896750588464,5568.6253545,0.0,1.0,0.0,1
490,501,1804,27.4,218,297.495393949398,299.4570725743233,5176.251235466666,0.0,0.0,1.0,1
491,502,1464,46.2,221,297.59538101692493,299.5244700898004,7082.9031504,0.0,0.0,1.0,1
492,503,1390,43.3,223,297.59538101692493,299.4570725743233,6302.7625776666655,0.0,1.0,0.0,1
493,504,1442,48.1,3,297.59538101692493,299.4570725743233,7263.377023933333,0.0,0.0,1.0,0
494,505,1529,41.9,6,297.59538101692493,299.5244700898004,6708.8759169666655,0.0,0.0,1.0,0
495,506,1610,35.0,8,297.59538101692493,299.5244700898004,5900.953216666666,0.0,1.0,0.0,0
496,507,1543,34.3,10,297.59538101692493,299.5244700898004,5542.277886366665,0.0,1.0,0.0,0
497,508,1445,48.2,15,297.79535515197875,299.59186760527734,7293.620063666665,1.0,0.0,0.0,0
498,509,1893,24.6,17,297.6953680844518,299.5244700898004,4876.564493399999,0.0,1.0,0.0,0
499,510,1415,41.3,20,297.59538101692493,299.5244700898004,6119.764960166666,0.0,0.0,1.0,0
500,511,1564,37.5,22,297.495393949398,299.5244700898004,6141.80845,0.0,1.0,0.0,0
501,512,1479,39.4,24,297.495393949398,299.5244700898004,6102.2872478,0.0,1.0,0.0,0
502,513,1426,44.8,26,297.495393949398,299.4570725743233,6689.994961066666,0.0,1.0,0.0,0
