,Unnamed: 0,UDI,Product Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Normalized_air_temp,Normalized_process_temp,Power [W],Machine failure Labelled
303,307,308,M,1579,36.6,155,297.79535515197875,298.9178924505072,6051.8961442,No Failure
304,308,309,L,1305,47.2,157,297.8953422195056,298.98528996598424,6450.312588000001,HDF
305,309,310,M,1449,40.8,160,297.8953422195056,298.98528996598424,6190.942917599999,No Failure
306,310,311,H,1526,41.8,165,297.9953292870326,299.05268748146125,6679.732433733332,No Failure
307,311,312,M,1453,44.1,168,297.9953292870326,299.05268748146125,6710.1534969,No Failure
308,312,313,L,1468,36.0,170,297.8953422195056,299.05268748146125,5534.224944,No Failure
309,313,314,L,1313,50.8,172,297.9953292870326,299.05268748146125,6984.8436545333325,HDF
310,314,315,M,1300,53.0,175,297.8953422195056,298.98528996598424,7215.185033333334,HDF
311,315,316,L,1646,40.6,177,297.8953422195056,298.9178924505072,6998.163996133334,No Failure
312,316,317,L,1714,33.2,179,297.79535515197875,298.9178924505072,5959.051687733334,No Failure
313,317,318,L,1685,28.4,181,297.79535515197875,298.9178924505072,5011.254928666665,No Failure
314,318,319,L,1512,39.9,183,297.79535515197875,298.9178924505072,6317.611826399999,No Failure
315,319,320,L,1612,32.1,185,297.79535515197875,298.9178924505072,5418.740095600001,No Failure
316,320,321,H,1550,38.2,190,297.79535515197875,298.9178924505072,6200.451463333334,No Failure
317,321,322,L,1518,32.5,192,297.79535515197875,298.9178924505072,5166.344755,No Failure
318,322,323,L,1448,40.0,194,297.79535515197875,298.98528996598424,6065.363093333333,No Failure
319,323,324,L,1561,46.3,196,297.79535515197875,298.98528996598424,7568.540604566666,No Failure
320,324,325,M,1488,41.9,199,297.79535515197875,298.98528996598424,6528.9780016,No Failure
321,325,326,L,1699,27.8,201,297.79535515197875,298.98528996598424,4946.140239933334,TWF
322,326,327,L,1501,41.4,203,297.6953680844518,298.98528996598424,6507.4266942,TWF
323,327,328,L,1373,56.7,205,297.6953680844518,298.98528996598424,8152.331802299998,"TWF, HDF, OSF"
324,328,329,H,1703,31.4,210,297.59538101692493,298.9178924505072,5599.800399266666,TWF
325,329,330,H,1720,29.9,215,297.6953680844518,298.98528996598424,5385.523017333332,TWF
326,330,331,M,1398,41.9,218,297.59538101692493,298.9178924505072,6134.0801386,TWF
327,331,332,M,1391,51.9,221,297.59538101692493,298.9178924505072,7560.016423699999,TWF
328,332,333,M,1538,40.2,3,297.59538101692493,298.8504949350302,6474.5656628,No Failure
329,333,334,L,1647,31.3,5,297.495393949398,298.7830974195532,5398.4140083,No Failure
330,334,335,M,1469,44.8,8,297.495393949398,298.7156999040762,6891.726926933333,No Failure
331,335,336,L,1749,25.9,10,297.39540688187105,298.7156999040762,4743.706652299999,No Failure
332,336,337,M,1995,20.5,13,297.59538101692493,298.7830974195532,4282.772567499999,No Failure
333,337,338,L,1742,27.7,15,297.59538101692493,298.8504949350302,5053.079963533333,No Failure
334,338,339,L,1563,38.2,17,297.495393949398,298.7830974195532,6252.4552498,No Failure
335,339,340,M,1713,32.2,20,297.495393949398,298.7830974195532,5776.1902058000005,No Failure
336,340,341,L,1474,39.4,22,297.39540688187105,298.7156999040762,6081.6574734666665,No Failure
337,341,342,M,1530,32.6,25,297.39540688187105,298.7830974195532,5223.207534,No Failure
338,342,343,L,1471,46.5,27,297.39540688187105,298.7830974195532,7162.982279499999,No Failure
339,343,344,L,1388,48.6,29,297.495393949398,298.8504949350302,7064.0536104,No Failure
340,345,346,L,1585,32.9,34,297.495393949398,298.8504949350302,5460.764097833333,No Failure
341,346,347,M,1459,45.2,37,297.495393949398,298.8504949350302,6905.926913733335,No Failure
342,347,348,L,1544,40.8,39,297.495393949398,298.8504949350302,6596.836345599999,No Failure
343,348,349,L,1617,31.7,41,297.59538101692493,298.8504949350302,5367.8149217,No Failure
344,349,350,L,1595,34.3,43,297.59538101692493,298.8504949350302,5729.055883833333,No Failure
345,350,351,H,1400,44.3,48,297.59538101692493,298.8504949350302,6494.713726666666,No Failure
346,351,352,M,1611,31.0,51,297.59538101692493,298.9178924505072,5229.804873,No Failure
347,352,353,M,1507,46.0,54,297.59538101692493,298.9178924505072,7259.376732666667,No Failure
348,353,354,H,1674,30.0,59,297.495393949398,298.8504949350302,5259.021659999999,No Failure
349,354,355,L,1658,34.3,61,297.59538101692493,298.8504949350302,5955.344611533334,No Failure
350,355,356,L,1623,36.9,63,297.59538101692493,298.8504949350302,6271.524701099999,No Failure
351,356,357,M,1398,48.9,66,297.59538101692493,298.9178924505072,7158.8667966,No Failure
352,357,358,L,1517,34.2,68,297.59538101692493,298.9178924505072,5433.002914199999,No Failure
353,358,359,M,1467,36.7,71,297.59538101692493,298.8504949350302,5637.991661700001,No Failure
354,359,360,M,1567,34.6,74,297.59538101692493,298.8504949350302,5677.711831266666,No Failure
355,360,361,M,1521,38.2,77,297.495393949398,298.8504949350302,6084.443016599999,No Failure
356,361,362,L,1596,36.8,79,297.495393949398,298.8504949350302,6150.479238399999,No Failure
357,362,363,H,1640,30.9,84,297.59538101692493,298.8504949350302,5306.773827999999,No Failure
358,363,364,L,1438,47.8,86,297.59538101692493,298.8504949350302,7198.052895866666,No Failure
359,364,365,L,1407,55.2,88,297.59538101692493,298.9178924505072,8133.199519200001,No Failure
360,365,366,L,1353,57.5,90,297.59538101692493,298.9178924505072,8146.928267499999,HDF
361,366,367,M,1552,40.9,93,297.59538101692493,298.98528996598424,6647.269337066666,No Failure
362,367,368,M,1569,38.3,96,297.59538101692493,298.9178924505072,6292.887513099999,No Failure
363,368,369,L,1489,39.5,98,297.495393949398,298.9178924505072,6159.139554833333,No Failure
364,369,370,H,1587,36.1,103,297.495393949398,298.9178924505072,5999.463007099999,No Failure
365,370,371,M,1622,37.2,106,297.495393949398,298.8504949350302,6318.6171352,No Failure
366,371,372,L,1604,38.1,108,297.495393949398,298.9178924505072,6399.670157199999,No Failure
367,372,373,M,1405,51.7,111,297.39540688187105,298.8504949350302,7606.679507166666,No Failure
368,373,374,L,1412,42.0,113,297.39540688187105,298.8504949350302,6210.295112,No Failure
369,374,375,L,1431,43.0,115,297.39540688187105,298.8504949350302,6443.715248999999,No Failure
370,375,376,L,1533,37.4,117,297.39540688187105,298.7830974195532,6004.018312599999,No Failure
371,376,377,M,1401,51.9,120,297.39540688187105,298.7830974195532,7614.3659307,No Failure
372,377,378,M,1424,53.9,123,297.39540688187105,298.7830974195532,8037.611407466666,No Failure
373,378,379,L,1754,29.4,125,297.29541981434414,298.7830974195532,5400.1418828,No Failure
374,379,380,L,1754,26.8,127,297.29541981434414,298.7830974195532,4922.578314933333,No Failure
375,381,382,L,1546,40.4,131,297.495393949398,298.98528996598424,6540.622828533333,No Failure
376,382,383,L,1335,48.0,133,297.495393949398,298.98528996598424,6710.436240000001,HDF
377,383,384,M,1842,27.0,136,297.495393949398,299.05268748146125,5208.127901999999,No Failure
378,384,385,L,1712,26.8,138,297.495393949398,298.98528996598424,4804.705858133333,No Failure
379,385,386,M,1414,45.4,141,297.59538101692493,299.05268748146125,6722.541833466666,No Failure
380,386,387,L,1319,50.9,143,297.59538101692493,299.12008499693826,7030.574732966666,HDF
381,387,388,L,1249,60.4,145,297.6953680844518,299.12008499693826,7900.009765466666,HDF
382,388,389,L,1455,48.2,147,297.59538101692493,299.12008499693826,7344.094943,No Failure
383,389,390,M,1408,54.8,150,297.59538101692493,299.12008499693826,8080.001928533333,No Failure
384,390,391,L,1460,46.7,152,297.59538101692493,299.12008499693826,7139.996312666666,No Failure
385,391,392,L,1491,38.1,154,297.59538101692493,299.05268748146125,5948.820576299999,No Failure
386,392,393,M,1490,43.4,157,297.59538101692493,298.98528996598424,6771.801964666667,No Failure
387,393,394,M,1350,52.2,160,297.495393949398,298.9178924505072,7379.59491,HDF
388,394,395,L,1528,39.9,162,297.495393949398,298.9178924505072,6384.4648616,No Failure
389,395,396,L,1571,37.7,164,297.39540688187105,298.8504949350302,6202.200281766667,No Failure
390,396,397,L,1490,42.6,166,297.39540688187105,298.8504949350302,6646.976122000001,No Failure
391,397,398,M,1774,28.9,169,297.39540688187105,298.8504949350302,5368.830702466666,No Failure
392,398,399,H,1502,43.6,174,297.39540688187105,298.8504949350302,6857.797754933334,No Failure
393,399,400,L,1392,49.7,176,297.39540688187105,298.9178924505072,7244.757867200001,No Failure
394,401,402,L,1722,30.4,180,297.495393949398,298.98528996598424,5481.9488864,No Failure
395,402,403,L,1678,32.3,182,297.39540688187105,299.05268748146125,5675.743101533333,No Failure
396,403,404,L,1273,59.8,184,297.29541981434414,299.05268748146125,7971.826512866665,"HDF, OSF"
397,404,405,L,1297,45.9,186,297.29541981434414,299.05268748146125,6234.202611899999,HDF
398,405,406,L,1350,57.6,188,297.29541981434414,298.98528996598424,8143.001279999999,HDF
399,406,407,L,1439,51.9,190,297.39540688187105,299.05268748146125,7820.894057300001,No Failure
400,407,408,M,1600,42.1,193,297.39540688187105,298.98528996598424,7053.916746666667,No Failure
401,408,409,M,1434,44.4,196,297.39540688187105,299.05268748146125,6667.4592888,No Failure
402,409,410,L,1459,41.3,198,297.39540688187105,299.05268748146125,6310.061538433333,No Failure
403,410,411,M,1472,44.9,201,297.495393949398,299.05268748146125,6921.215985066666,TWF
404,411,412,L,1429,44.3,203,297.495393949398,299.12008499693826,6629.247082433333,TWF
405,412,413,L,1388,48.2,205,297.495393949398,299.05268748146125,7005.913251466667,TWF
406,413,414,L,1573,34.5,207,297.39540688187105,298.9178924505072,5682.979230499999,TWF
407,414,415,L,1588,32.5,209,297.39540688187105,298.9178924505072,5404.581996666666,TWF
408,415,416,L,1511,42.8,211,297.495393949398,298.9178924505072,6772.304619066666,TWF
409,416,417,L,1495,37.8,213,297.39540688187105,298.98528996598424,5917.813083,TWF
410,417,418,L,1394,50.1,215,297.39540688187105,298.9178924505072,7313.558688199999,TWF
411,419,420,M,1501,38.2,5,297.29541981434414,298.8504949350302,6004.437191266667,No Failure
412,420,421,M,1301,39.6,8,297.29541981434414,298.8504949350302,5395.1153388,HDF
413,421,422,M,1657,31.1,11,297.29541981434414,298.8504949350302,5396.487166433333,No Failure
414,422,423,L,1333,55.2,13,297.29541981434414,298.8504949350302,7705.4406248,HDF
415,423,424,L,1484,43.9,15,297.29541981434414,298.8504949350302,6822.234956133333,No Failure
416,424,425,L,1430,45.7,17,297.29541981434414,298.9178924505072,6843.5349363333335,No Failure
417,425,426,M,1665,28.9,20,297.29541981434414,298.9178924505072,5038.953280499999,No Failure
418,426,427,L,1501,44.9,22,297.39540688187105,298.98528996598424,7057.571463033332,No Failure
419,427,428,M,1496,42.2,25,297.495393949398,298.98528996598424,6611.078220266667,No Failure
420,428,429,M,1595,36.9,28,297.59538101692493,299.05268748146125,6163.328341499999,No Failure
421,429,430,L,1208,62.3,30,297.495393949398,299.05268748146125,7881.034561866666,HDF
422,430,431,L,1596,37.1,32,297.495393949398,299.05268748146125,6200.6190148000005,No Failure
423,431,432,L,1446,41.9,34,297.495393949398,298.98528996598424,6344.692332199999,No Failure
424,432,433,M,1466,39.7,37,297.59538101692493,298.98528996598424,6094.7055439333335,No Failure
425,433,434,M,1848,23.7,40,297.59538101692493,298.98528996598424,4586.4700728,No Failure
426,434,435,M,1484,44.7,43,297.495393949398,298.98528996598424,6946.558144400001,No Failure
427,435,436,L,1493,41.2,45,297.39540688187105,298.8504949350302,6441.474248133334,No Failure
428,436,437,L,1504,36.3,47,297.29541981434414,298.8504949350302,5717.1911456,No Failure
429,437,438,L,1538,38.5,49,297.29541981434414,298.8504949350302,6200.765622333332,No Failure
430,438,439,L,1341,52.2,51,297.39540688187105,298.9178924505072,7330.3976106,HDF
431,439,440,M,1535,34.6,54,297.39540688187105,298.8504949350302,5561.766216333333,No Failure
432,440,441,L,1389,39.2,56,297.39540688187105,298.98528996598424,5701.8601864,No Failure
433,441,442,H,1393,46.6,61,297.495393949398,298.98528996598424,6797.7514980666665,No Failure
434,442,443,L,1399,61.5,63,297.39540688187105,298.98528996598424,9009.923040499998,PWF
435,443,444,H,1469,45.1,68,297.39540688187105,298.98528996598424,6937.876884033333,No Failure
436,444,445,L,1582,37.2,70,297.39540688187105,298.9178924505072,6162.7942712,No Failure
437,445,446,L,1793,26.7,72,297.495393949398,299.05268748146125,5013.2550743,No Failure
438,446,447,L,1452,39.0,74,297.495393949398,299.05268748146125,5930.065284,No Failure
439,447,448,M,1376,59.9,77,297.59538101692493,299.12008499693826,8631.246253866666,HDF
440,448,449,L,1552,44.9,79,297.495393949398,299.05268748146125,7297.369027733332,No Failure
441,449,450,L,1622,37.9,81,297.59538101692493,299.12008499693826,6437.515844733333,No Failure
442,450,451,M,1419,41.7,84,297.59538101692493,299.12008499693826,6196.503531899999,No Failure
443,451,452,H,1440,46.1,89,297.495393949398,299.05268748146125,6951.710351999999,No Failure
444,452,453,M,1643,31.0,92,297.39540688187105,299.05268748146125,5333.686782333333,No Failure
445,453,454,L,1510,36.2,94,297.39540688187105,299.12008499693826,5724.186419333334,No Failure
446,454,455,L,1468,46.6,96,297.39540688187105,299.12008499693826,7163.746733066666,No Failure
447,455,456,L,1429,57.4,98,297.39540688187105,299.12008499693826,8589.588770466667,No Failure
448,456,457,H,1478,47.6,103,297.29541981434414,299.12008499693826,7367.321765066667,No Failure
449,457,458,L,1276,53.6,105,297.39540688187105,299.05268748146125,7162.154994133332,HDF
450,458,459,L,1486,42.6,107,297.29541981434414,299.05268748146125,6629.131890799999,No Failure
451,459,460,L,1476,42.3,109,297.39540688187105,299.05268748146125,6538.1514444,No Failure
452,460,461,H,1431,42.0,114,297.29541981434414,299.05268748146125,6293.861405999999,No Failure
453,461,462,L,1402,40.2,116,297.39540688187105,299.12008499693826,5902.0423012,No Failure
454,462,463,L,1433,43.4,118,297.39540688187105,299.12008499693826,6512.746453266667,No Failure
455,464,465,L,1511,35.7,122,297.29541981434414,299.05268748146125,5648.8615631,No Failure
456,465,466,M,1456,42.9,125,297.29541981434414,299.05268748146125,6541.0417072,No Failure
457,466,467,L,1550,41.5,127,297.19543274681723,298.98528996598424,6736.092558333334,No Failure
458,468,469,L,1619,31.6,131,297.29541981434414,299.12008499693826,5357.500034533333,No Failure
459,469,470,M,1586,32.7,134,297.29541981434414,299.1874825124153,5430.992296600001,No Failure
460,470,471,H,1499,44.2,139,297.29541981434414,299.1874825124153,6938.285290733335,No Failure
461,471,472,H,1419,42.4,144,297.29541981434414,299.1874825124153,6300.521576799999,No Failure
462,472,473,M,1497,41.8,147,297.39540688187105,299.3222775433693,6552.791253799998,No Failure
463,473,474,M,1520,37.0,150,297.39540688187105,299.3222775433693,5889.434053333333,No Failure
464,474,475,L,1478,49.8,152,297.39540688187105,299.3896750588464,7707.8282332,No Failure
465,475,476,L,1380,41.1,154,297.39540688187105,299.3896750588464,5939.490054,No Failure
466,476,477,L,1570,37.9,156,297.39540688187105,299.3222775433693,6231.134325666666,No Failure
467,477,478,H,1468,41.4,161,297.39540688187105,299.3222775433693,6364.358685599999,No Failure
468,478,479,L,1833,22.6,163,297.39540688187105,299.3222775433693,4338.0959674,No Failure
469,479,480,M,1323,57.3,166,297.39540688187105,299.2548800278923,7938.578018699999,HDF
470,480,481,L,1583,32.0,168,297.39540688187105,299.3222775433693,5304.679434666667,No Failure
471,481,482,M,1556,39.5,171,297.29541981434414,299.3222775433693,6436.280152666667,No Failure
472,482,483,L,1548,37.4,173,297.29541981434414,299.3222775433693,6062.766045599999,No Failure
473,483,484,L,1324,56.9,175,297.39540688187105,299.3222775433693,7889.118920133332,HDF
474,484,485,L,1568,33.7,177,297.39540688187105,299.3222775433693,5533.554738133334,No Failure
475,485,486,M,1685,30.7,180,297.39540688187105,299.3222775433693,5417.095996833333,No Failure
476,486,487,M,1582,35.9,183,297.39540688187105,299.3896750588464,5947.427804733333,No Failure
477,487,488,M,1463,35.0,186,297.39540688187105,299.3896750588464,5362.170531666667,No Failure
478,488,489,L,1584,42.8,188,297.39540688187105,299.4570725743233,7099.490745599999,No Failure
479,489,490,M,1347,55.8,191,297.495393949398,299.4570725743233,7871.002417799999,HDF
480,490,491,L,1459,37.9,193,297.39540688187105,299.4570725743233,5790.589159966668,No Failure
481,491,492,L,1420,45.6,195,297.39540688187105,299.4570725743233,6780.807855999999,No Failure
482,492,493,L,1404,43.5,197,297.495393949398,299.5244700898004,6395.648921999999,No Failure
483,493,494,L,1470,38.8,199,297.495393949398,299.5244700898004,5972.790907999999,No Failure
484,494,495,L,1326,49.8,201,297.59538101692493,299.59186760527734,6915.1422444,"TWF, HDF"
485,495,496,H,1459,49.7,206,297.495393949398,299.5244700898004,7593.463885233335,TWF
486,496,497,M,1530,40.0,209,297.495393949398,299.4570725743233,6408.8436,TWF
487,497,498,L,1505,39.2,211,297.39540688187105,299.3222775433693,6178.041454666668,TWF
488,498,499,L,1611,30.2,213,297.495393949398,299.3896750588464,5094.8421666,TWF
489,499,500,L,1515,35.1,215,297.495393949398,299.3896750588464,5568.6253545,TWF
490,500,501,M,1804,27.4,218,297.495393949398,299.4570725743233,5176.251235466666,TWF
491,501,502,M,1464,46.2,221,297.59538101692493,299.5244700898004,7082.9031504,TWF
492,502,503,L,1390,43.3,223,297.59538101692493,299.4570725743233,6302.7625776666655,TWF
493,503,504,M,1442,48.1,3,297.59538101692493,299.4570725743233,7263.377023933333,No Failure
